state_name,state_fips,technology,file_id,file_name,download_link
New Hampshire,33,Fiber to the Premises,1582485,bdc_33_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582485/1
New Jersey,34,Fiber to the Premises,1582486,bdc_34_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582486/1
New Mexico,35,Fiber to the Premises,1582487,bdc_35_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582487/1
New York,36,Fiber to the Premises,1582488,bdc_36_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582488/1
North Carolina,37,Fiber to the Premises,1582489,bdc_37_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582489/1
North Dakota,38,Fiber to the Premises,1582490,bdc_38_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582490/1
Ohio,39,Fiber to the Premises,1582491,bdc_39_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582491/1
Oklahoma,40,Fiber to the Premises,1582492,bdc_40_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582492/1
Oregon,41,Fiber to the Premises,1582493,bdc_41_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582493/1
Pennsylvania,42,Fiber to the Premises,1582494,bdc_42_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582494/1
Puerto Rico,72,Fiber to the Premises,1582510,bdc_72_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582510/1
Rhode Island,44,Fiber to the Premises,1582495,bdc_44_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582495/1
South Carolina,45,Fiber to the Premises,1582496,bdc_45_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582496/1
South Dakota,46,Fiber to the Premises,1582497,bdc_46_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582497/1
Tennessee,47,Fiber to the Premises,1582498,bdc_47_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582498/1
Texas,48,Fiber to the Premises,1582499,bdc_48_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582499/1
United States Virgin Islands,78,Fiber to the Premises,1582511,bdc_78_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582511/1
Utah,49,Fiber to the Premises,1582500,bdc_49_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582500/1
Vermont,50,Fiber to the Premises,1582501,bdc_50_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582501/1
Virginia,51,Fiber to the Premises,1582502,bdc_51_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582502/1
Washington,53,Fiber to the Premises,1582503,bdc_53_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582503/1
West Virginia,54,Fiber to the Premises,1582504,bdc_54_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582504/1
Wisconsin,55,Fiber to the Premises,1582505,bdc_55_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582505/1
Wyoming,56,Fiber to the Premises,1582506,bdc_56_FibertothePremises_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582506/1
Alabama,01,GSO Satellite,1582512,bdc_01_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582512/1
Alaska,02,GSO Satellite,1582513,bdc_02_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582513/1
Arizona,04,GSO Satellite,1582514,bdc_04_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582514/1
Arkansas,05,GSO Satellite,1582515,bdc_05_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582515/1
California,06,GSO Satellite,1582516,bdc_06_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582516/1
Colorado,08,GSO Satellite,1582517,bdc_08_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582517/1
Connecticut,09,GSO Satellite,1582518,bdc_09_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582518/1
Delaware,10,GSO Satellite,1582519,bdc_10_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582519/1
District of Columbia,11,GSO Satellite,1582520,bdc_11_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582520/1
Florida,12,GSO Satellite,1582521,bdc_12_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582521/1
Georgia,13,GSO Satellite,1582522,bdc_13_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582522/1
Hawaii,15,GSO Satellite,1582523,bdc_15_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582523/1
Idaho,16,GSO Satellite,1582524,bdc_16_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582524/1
Illinois,17,GSO Satellite,1582525,bdc_17_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582525/1
Indiana,18,GSO Satellite,1582526,bdc_18_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582526/1
Iowa,19,GSO Satellite,1582527,bdc_19_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582527/1
Kansas,20,GSO Satellite,1582528,bdc_20_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582528/1
Kentucky,21,GSO Satellite,1582529,bdc_21_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582529/1
Louisiana,22,GSO Satellite,1582530,bdc_22_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582530/1
Maine,23,GSO Satellite,1582531,bdc_23_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582531/1
Maryland,24,GSO Satellite,1582532,bdc_24_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582532/1
Massachusetts,25,GSO Satellite,1582533,bdc_25_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582533/1
Michigan,26,GSO Satellite,1582534,bdc_26_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582534/1
Minnesota,27,GSO Satellite,1582535,bdc_27_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582535/1
Mississippi,28,GSO Satellite,1582536,bdc_28_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582536/1
Missouri,29,GSO Satellite,1582537,bdc_29_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582537/1
Montana,30,GSO Satellite,1582538,bdc_30_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582538/1
Nebraska,31,GSO Satellite,1582539,bdc_31_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582539/1
Nevada,32,GSO Satellite,1582540,bdc_32_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582540/1
New Hampshire,33,GSO Satellite,1582541,bdc_33_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582541/1
New Jersey,34,GSO Satellite,1582542,bdc_34_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582542/1
New Mexico,35,GSO Satellite,1582543,bdc_35_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582543/1
New York,36,GSO Satellite,1582544,bdc_36_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582544/1
North Carolina,37,GSO Satellite,1582545,bdc_37_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582545/1
North Dakota,38,GSO Satellite,1582546,bdc_38_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582546/1
Ohio,39,GSO Satellite,1582547,bdc_39_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582547/1
Oklahoma,40,GSO Satellite,1582548,bdc_40_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582548/1
Oregon,41,GSO Satellite,1582549,bdc_41_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582549/1
Pennsylvania,42,GSO Satellite,1582550,bdc_42_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582550/1
Puerto Rico,72,GSO Satellite,1582563,bdc_72_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582563/1
Rhode Island,44,GSO Satellite,1582551,bdc_44_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582551/1
South Carolina,45,GSO Satellite,1582552,bdc_45_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582552/1
South Dakota,46,GSO Satellite,1582553,bdc_46_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582553/1
Tennessee,47,GSO Satellite,1582554,bdc_47_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582554/1
Texas,48,GSO Satellite,1582555,bdc_48_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582555/1
United States Virgin Islands,78,GSO Satellite,1582564,bdc_78_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582564/1
Utah,49,GSO Satellite,1582556,bdc_49_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582556/1
Vermont,50,GSO Satellite,1582557,bdc_50_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582557/1
Virginia,51,GSO Satellite,1582558,bdc_51_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582558/1
Washington,53,GSO Satellite,1582559,bdc_53_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582559/1
West Virginia,54,GSO Satellite,1582560,bdc_54_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582560/1
Wisconsin,55,GSO Satellite,1582561,bdc_55_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582561/1
Wyoming,56,GSO Satellite,1582562,bdc_56_GSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582562/1
Alabama,01,NGSO Satellite,1582565,bdc_01_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582565/1
Alaska,02,NGSO Satellite,1582566,bdc_02_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582566/1
American Samoa,60,NGSO Satellite,1582616,bdc_60_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582616/1
Arizona,04,NGSO Satellite,1582567,bdc_04_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582567/1
Arkansas,05,NGSO Satellite,1582568,bdc_05_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582568/1
California,06,NGSO Satellite,1582569,bdc_06_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582569/1
Colorado,08,NGSO Satellite,1582570,bdc_08_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582570/1
Commonwealth of the Northern Mariana Islands,69,NGSO Satellite,1582618,bdc_69_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582618/1
Connecticut,09,NGSO Satellite,1582571,bdc_09_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582571/1
Delaware,10,NGSO Satellite,1582572,bdc_10_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582572/1
District of Columbia,11,NGSO Satellite,1582573,bdc_11_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582573/1
Florida,12,NGSO Satellite,1582574,bdc_12_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582574/1
Georgia,13,NGSO Satellite,1582575,bdc_13_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582575/1
Guam,66,NGSO Satellite,1582617,bdc_66_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582617/1
Hawaii,15,NGSO Satellite,1582576,bdc_15_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582576/1
Idaho,16,NGSO Satellite,1582577,bdc_16_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582577/1
Illinois,17,NGSO Satellite,1582578,bdc_17_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582578/1
Indiana,18,NGSO Satellite,1582579,bdc_18_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582579/1
Iowa,19,NGSO Satellite,1582580,bdc_19_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582580/1
Kansas,20,NGSO Satellite,1582581,bdc_20_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582581/1
Kentucky,21,NGSO Satellite,1582582,bdc_21_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582582/1
Louisiana,22,NGSO Satellite,1582583,bdc_22_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582583/1
Maine,23,NGSO Satellite,1582584,bdc_23_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582584/1
Maryland,24,NGSO Satellite,1582585,bdc_24_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582585/1
Massachusetts,25,NGSO Satellite,1582586,bdc_25_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582586/1
Michigan,26,NGSO Satellite,1582587,bdc_26_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582587/1
Minnesota,27,NGSO Satellite,1582588,bdc_27_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582588/1
Mississippi,28,NGSO Satellite,1582589,bdc_28_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582589/1
Missouri,29,NGSO Satellite,1582590,bdc_29_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582590/1
Montana,30,NGSO Satellite,1582591,bdc_30_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582591/1
Nebraska,31,NGSO Satellite,1582592,bdc_31_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582592/1
Nevada,32,NGSO Satellite,1582593,bdc_32_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582593/1
New Hampshire,33,NGSO Satellite,1582594,bdc_33_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582594/1
New Jersey,34,NGSO Satellite,1582595,bdc_34_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582595/1
New Mexico,35,NGSO Satellite,1582596,bdc_35_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582596/1
New York,36,NGSO Satellite,1582597,bdc_36_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582597/1
North Carolina,37,NGSO Satellite,1582598,bdc_37_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582598/1
North Dakota,38,NGSO Satellite,1582599,bdc_38_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582599/1
Ohio,39,NGSO Satellite,1582600,bdc_39_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582600/1
Oklahoma,40,NGSO Satellite,1582601,bdc_40_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582601/1
Oregon,41,NGSO Satellite,1582602,bdc_41_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582602/1
Pennsylvania,42,NGSO Satellite,1582603,bdc_42_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582603/1
Puerto Rico,72,NGSO Satellite,1582619,bdc_72_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582619/1
Rhode Island,44,NGSO Satellite,1582604,bdc_44_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582604/1
South Carolina,45,NGSO Satellite,1582605,bdc_45_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582605/1
South Dakota,46,NGSO Satellite,1582606,bdc_46_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582606/1
Tennessee,47,NGSO Satellite,1582607,bdc_47_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582607/1
Texas,48,NGSO Satellite,1582608,bdc_48_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582608/1
United States Virgin Islands,78,NGSO Satellite,1582620,bdc_78_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582620/1
Utah,49,NGSO Satellite,1582609,bdc_49_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582609/1
Vermont,50,NGSO Satellite,1582610,bdc_50_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582610/1
Virginia,51,NGSO Satellite,1582611,bdc_51_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582611/1
Washington,53,NGSO Satellite,1582612,bdc_53_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582612/1
West Virginia,54,NGSO Satellite,1582613,bdc_54_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582613/1
Wisconsin,55,NGSO Satellite,1582614,bdc_55_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582614/1
Wyoming,56,NGSO Satellite,1582615,bdc_56_NGSOSatellite_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582615/1
Alabama,01,Unlicensed Fixed Wireless,1582621,bdc_01_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582621/1
Alaska,02,Unlicensed Fixed Wireless,1582622,bdc_02_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582622/1
Arizona,04,Unlicensed Fixed Wireless,1582623,bdc_04_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582623/1
Arkansas,05,Unlicensed Fixed Wireless,1582624,bdc_05_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582624/1
California,06,Unlicensed Fixed Wireless,1582625,bdc_06_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582625/1
Colorado,08,Unlicensed Fixed Wireless,1582626,bdc_08_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582626/1
Commonwealth of the Northern Mariana Islands,69,Unlicensed Fixed Wireless,1582673,bdc_69_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582673/1
Connecticut,09,Unlicensed Fixed Wireless,1582627,bdc_09_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582627/1
Delaware,10,Unlicensed Fixed Wireless,1582628,bdc_10_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582628/1
District of Columbia,11,Unlicensed Fixed Wireless,1582629,bdc_11_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582629/1
Florida,12,Unlicensed Fixed Wireless,1582630,bdc_12_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582630/1
Georgia,13,Unlicensed Fixed Wireless,1582631,bdc_13_UnlicensedFixedWireless_fixed_broadband_J25_29apr2026,https://broadbandmap.fcc.gov/nbm/map/api/getNBMDataDownloadFile/1582631/1
